#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A67B3C
#Date Time: 2024-10-23 16:13:44.745
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 5 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
2.014031438501664e-05,-0.02011578139954118
2.021031438501663e-05,-0.0261200084148552
2.028031438501663e-05,-0.03145709909513432
2.035031438501664e-05,-0.03545991710534366
2.042031438501663e-05,-0.03879559878051812
2.049031438501662e-05,-0.04179771228817512
2.056031438501664e-05,-0.04413268946079724
2.063031438501663e-05,-0.04446625762831468
2.070031438501662e-05,-0.04379912129327979
2.077031438501664e-05,-0.04213128045569257
2.084031438501663e-05,-0.03912916694803556
2.091031438501662e-05,-0.03612705344037855
2.098031438501664e-05,-0.03045639459258198
2.105031438501663e-05,-0.02578644024733775
2.112031438501662e-05,-0.02078291773457608
2.119031438501664e-05,-0.01377798621670972
2.126031438501663e-05,-0.007440191033878266
2.133031438501662e-05,-0.000435259516011917
2.140031438501664e-05,0.006236103834336986
2.147031438501663e-05,0.01257389901716844
2.154031438501662e-05,0.01891169419999991
2.161031438501664e-05,0.02458235304779647
2.168031438501663e-05,0.02958587556055815
2.175031438501662e-05,0.03358869357076749
2.182031438501664e-05,0.03692437524594194
2.189031438501663e-05,0.03859221608352917
2.196031438501665e-05,0.03992648875359895
2.203031438501664e-05,0.04092719325615129
2.210031438501663e-05,0.03959292058608151
2.217031438501665e-05,0.03725794341345939
2.224031438501664e-05,0.03458939807331983
2.231031438501663e-05,0.03058658006311048
2.238031438501665e-05,0.02591662571786625
2.245031438501664e-05,0.02024596687006968
2.252031438501663e-05,0.01424173985475567
2.259031438501665e-05,0.007570376504406767
2.266031438501664e-05,0.001566149489092754
2.273031438501663e-05,-0.00510521386125615
2.280031438501665e-05,-0.01144300904408761
2.287031438501664e-05,-0.01744723605940162
2.294031438501663e-05,-0.02311789490719819
2.301031438501665e-05,-0.02812141741995987
2.308031438501664e-05,-0.0327913717652041
2.315031438501663e-05,-0.036460621607896
2.322031438501665e-05,-0.03879559878051812
2.329031438501664e-05,-0.0401298714505879
2.336031438501663e-05,-0.04113057595314023
2.343031438501665e-05,-0.04146414412065767
2.350031438501664e-05,-0.0401298714505879
2.357031438501663e-05,-0.03779489427796578
2.364031438501665e-05,-0.03379207626775644
2.371031438501664e-05,-0.03078996276009943
2.378031438501663e-05,-0.0261200084148552
2.385031438501665e-05,-0.02011578139954118
2.392031438501664e-05,-0.01444512255174461
2.399031438501663e-05,-0.009108031871465493
2.406031438501665e-05,-0.002436668521116588
2.413031438501664e-05,0.004901831164267206
2.420031438501663e-05,0.01057249001206377
2.427031438501665e-05,0.01657671702737779
2.434031438501664e-05,0.02124667137262202
2.441031438501663e-05,0.02658376205290114
2.448031438501665e-05,0.03058658006311048
2.455031438501664e-05,0.03425582990580239
2.462031438501663e-05,0.03559010257587216
2.469031438501665e-05,0.03725794341345939
2.476031438501664e-05,0.03725794341345939
2.483031438501663e-05,0.03692437524594194
2.490031438501665e-05,0.03492296624083727
2.497031438501664e-05,0.03258798906821515
2.504031438501663e-05,0.02891873922552326
2.511031438501664e-05,0.02524948938283136
2.518031438501664e-05,0.01991239870255224
2.525031438501663e-05,0.01390817168723823
2.532031438501664e-05,0.009238217341993994
2.539031438501664e-05,0.002900422159162535
2.546031438501663e-05,-0.003437373023668924
2.553031438501664e-05,-0.009775168206500382
2.560031438501664e-05,-0.01577939522181439
2.567031438501663e-05,-0.02111648590209352
2.574031438501664e-05,-0.02645357658237264
2.581031438501663e-05,-0.03045639459258198
2.588031438501663e-05,-0.03379207626775644
2.595031438501664e-05,-0.036460621607896
2.602031438501663e-05,-0.03812846244548322
2.609031438501663e-05,-0.03979630328307045
2.616031438501664e-05,-0.03912916694803556
2.623031438501663e-05,-0.03779489427796578
2.630031438501663e-05,-0.03612705344037855
2.637031438501664e-05,-0.03345850810023899
2.644031438501663e-05,-0.02978925825754709
2.651031438501662e-05,-0.0254528720798203
2.658031438501664e-05,-0.02044934956705863
2.665031438501663e-05,-0.01477869071926206
2.672031438501662e-05,-0.009441600038982936
2.679031438501664e-05,-0.002770236688634033
2.686031438501663e-05,0.00390112666171487
2.693031438501662e-05,0.009571785509511439
2.700031438501664e-05,0.01490887618979056
2.707031438501663e-05,0.01991239870255224
2.714031438501662e-05,0.02458235304779647
2.721031438501664e-05,0.02858517105800581
2.728031438501663e-05,0.03125371639814538
2.735031438501662e-05,0.03425582990580239
2.742031438501664e-05,0.03592367074338961
2.749031438501663e-05,0.0365908070784245
2.756031438501662e-05,0.03525653440835472
2.763031438501664e-05,0.03358869357076749
2.770031438501663e-05,0.03125371639814538
2.777031438501665e-05,0.02825160289048837
2.784031438501664e-05,0.02491592121531392
2.791031438501663e-05,0.02057953503758713
2.798031438501665e-05,0.01424173985475567
2.805031438501664e-05,0.008904649174476548
2.812031438501663e-05,0.002900422159162535
2.819031438501665e-05,-0.002770236688634033
2.826031438501664e-05,-0.008774463703948047
2.833031438501663e-05,-0.01477869071926206
2.840031438501665e-05,-0.02044934956705863
2.847031438501664e-05,-0.02445216757726797
2.854031438501663e-05,-0.0291221219225122
2.861031438501665e-05,-0.03245780359768666
2.868031438501664e-05,-0.03479278077030877
2.875031438501663e-05,-0.03779489427796578
2.882031438501665e-05,-0.03812846244548322
2.889031438501664e-05,-0.03846203061300067
2.896031438501663e-05,-0.03679418977541344
2.903031438501665e-05,-0.03545991710534366
2.910031438501664e-05,-0.03212423543016921
2.917031438501663e-05,-0.0291221219225122
2.924031438501665e-05,-0.02511930391230286
2.931031438501664e-05,-0.01944864506450629
2.938031438501663e-05,-0.01444512255174461
2.945031438501665e-05,-0.008774463703948047
2.952031438501664e-05,-0.003437373023668924
2.959031438501663e-05,0.002900422159162535
2.966031438501665e-05,0.008904649174476548
2.973031438501664e-05,0.01390817168723823
2.980031438501663e-05,0.01857812603248246
2.987031438501665e-05,0.02324808037772669
2.994031438501664e-05,0.02691733022041859
3.001031438501663e-05,0.03025301189559304
3.008031438501665e-05,0.03258798906821515
3.015031438501664e-05,0.03492296624083727
3.022031438501663e-05,0.03458939807331983
3.029031438501665e-05,0.03425582990580239
3.036031438501664e-05,0.03325512540325005
3.043031438501663e-05,0.03158728456566282
3.050031438501665e-05,0.02825160289048837
3.057031438501664e-05,0.02524948938283136
3.064031438501663e-05,0.02057953503758713
3.071031438501665e-05,0.01524244435730801
3.078031438501664e-05,0.009571785509511439
3.085031438501663e-05,0.004568262996749761
3.092031438501665e-05,-0.001435964018564253
3.099031438501664e-05,-0.007440191033878266
3.106031438501663e-05,-0.01244371354663994
3.113031438501664e-05,-0.01744723605940162
3.120031438501664e-05,-0.02278432673968074
3.127031438501663e-05,-0.02712071291740753
3.134031438501664e-05,-0.02978925825754709
3.141031438501664e-05,-0.03312493993272154
3.148031438501663e-05,-0.03512634893782621
3.155031438501664e-05,-0.03512634893782621
3.162031438501664e-05,-0.03579348527286111
3.169031438501663e-05,-0.03579348527286111
3.176031438501664e-05,-0.03379207626775644
3.183031438501663e-05,-0.03145709909513432
3.190031438501663e-05,-0.02878855375499476
3.197031438501664e-05,-0.02445216757726797
3.204031438501663e-05,-0.02011578139954118
3.211031438501663e-05,-0.01511225888677951
3.218031438501664e-05,-0.01010873637401783
3.225031438501663e-05,-0.004104509358703814
3.232031438501663e-05,0.001232581321575309
3.239031438501664e-05,0.006903240169371877
3.246031438501663e-05,0.01123962634709866
3.253031438501662e-05,0.01657671702737779
3.260031438501664e-05,0.02124667137262202
3.267031438501663e-05,0.02491592121531392
3.274031438501662e-05,0.02825160289048837
3.281031438501664e-05,0.02958587556055815
3.288031438501663e-05,0.03258798906821515
3.295031438501662e-05,0.03392226173828494
3.302031438501664e-05,0.0329215572357326
3.309031438501663e-05,0.03258798906821515
3.316031438501662e-05,0.02958587556055815
3.323031438501664e-05,0.02758446655545348
3.330031438501663e-05,0.02458235304779647
3.337031438501662e-05,0.01991239870255224
3.344031438501664e-05,0.01557601252482545
3.351031438501663e-05,0.01057249001206377
3.358031438501662e-05,0.005235399331784651
3.365031438501664e-05,-0.000435259516011917
3.372031438501663e-05,-0.00577235019629104
3.379031438501665e-05,-0.01144300904408761
3.386031438501664e-05,-0.01544582705429695
3.393031438501663e-05,-0.02078291773457608
3.400031438501665e-05,-0.02445216757726797
3.407031438501664e-05,-0.02878855375499476
3.414031438501663e-05,-0.03078996276009943
3.421031438501665e-05,-0.03312493993272154
3.428031438501664e-05,-0.03445921260279133
3.435031438501663e-05,-0.03445921260279133
3.442031438501665e-05,-0.03445921260279133
3.449031438501664e-05,-0.0327913717652041
3.456031438501663e-05,-0.03078996276009943
3.463031438501665e-05,-0.02845498558747731
3.470031438501664e-05,-0.02511930391230286
3.477031438501663e-05,-0.02078291773457608
3.484031438501665e-05,-0.01644653155684929
3.491031438501664e-05,-0.01110944087657016
3.498031438501663e-05,-0.00577235019629104
3.505031438501665e-05,-0.0007688276835293622
3.512031438501664e-05,0.004568262996749761
3.519031438501663e-05,0.009571785509511439
3.526031438501665e-05,0.01457530802227312
3.533031438501664e-05,0.01924526236751735
3.540031438501663e-05,0.0225809440426918
3.547031438501665e-05,0.02558305755034881
3.554031438501664e-05,0.02891873922552326
3.561031438501663e-05,0.03025301189559304
3.568031438501665e-05,0.03092014823062793
3.575031438501664e-05,0.03058658006311048
3.582031438501663e-05,0.0299194437280756
3.589031438501665e-05,0.02825160289048837
3.596031438501664e-05,0.02591662571786625
3.603031438501663e-05,0.02291451221020925
3.610031438501665e-05,0.01924526236751735
3.617031438501664e-05,0.01524244435730801
3.624031438501663e-05,0.01057249001206377
3.631031438501665e-05,0.005568967499302096
3.638031438501664e-05,0.0002318768190229734
3.645031438501663e-05,-0.00510521386125615
3.652031438501665e-05,-0.01044230454153527
3.659031438501664e-05,-0.01544582705429695
3.666031438501663e-05,-0.01978221323202374
3.673031438501665e-05,-0.02345146307471564
3.680031438501664e-05,-0.02678714474989009
3.687031438501663e-05,-0.02945569009002965
3.694031438501665e-05,-0.03212423543016921
3.701031438501664e-05,-0.03345850810023899
3.708031438501663e-05,-0.03345850810023899
3.715031438501664e-05,-0.03345850810023899
3.722031438501664e-05,-0.03145709909513432
3.729031438501663e-05,-0.03012282642506454
3.736031438501664e-05,-0.02778784925244242
3.743031438501664e-05,-0.02445216757726797
3.750031438501663e-05,-0.02011578139954118
3.757031438501664e-05,-0.01577939522181439
3.764031438501664e-05,-0.01177657721160505
3.771031438501663e-05,-0.006439486531325931
3.778031438501664e-05,-0.0007688276835293622
3.785031438501663e-05,0.003567558494197425
3.792031438501663e-05,0.008904649174476548
3.799031438501664e-05,0.01357460351972078
3.806031438501663e-05,0.01757742152993012
3.813031438501663e-05,0.02124667137262202
3.820031438501664e-05,0.02424878488027903
3.827031438501663e-05,0.02691733022041859
3.834031438501663e-05,0.02825160289048837
3.841031438501664e-05,0.0299194437280756
3.848031438501663e-05,0.02891873922552326
3.855031438501662e-05,0.02891873922552326
3.862031438501664e-05,0.02758446655545348
3.869031438501663e-05,0.02524948938283136
3.876031438501662e-05,0.02191380770765691
3.883031438501664e-05,0.01891169419999991
3.890031438501663e-05,0.01490887618979056
3.897031438501662e-05,0.01023892184454633
3.904031438501664e-05,0.005902535666819542
3.911031438501663e-05,0.001232581321575309
3.918031438501662e-05,-0.004104509358703814
3.925031438501664e-05,-0.009108031871465493
3.932031438501663e-05,-0.01377798621670972
3.939031438501662e-05,-0.01711366789188418
3.946031438501664e-05,-0.02111648590209352
3.953031438501663e-05,-0.02511930391230286
3.960031438501665e-05,-0.02745428108492498
3.967031438501664e-05,-0.02945569009002965
3.974031438501663e-05,-0.03078996276009943
3.981031438501665e-05,-0.03145709909513432
3.988031438501664e-05,-0.03212423543016921
3.995031438501663e-05,-0.03078996276009943
4.002031438501665e-05,-0.02812141741995987
4.009031438501664e-05,-0.0261200084148552
4.016031438501663e-05,-0.02345146307471564
4.023031438501665e-05,-0.01944864506450629
4.030031438501664e-05,-0.01544582705429695
4.037031438501663e-05,-0.01110944087657016
4.044031438501665e-05,-0.006773054698843375
4.051031438501664e-05,-0.001769532186081698
4.058031438501663e-05,0.00256685399164509
4.065031438501665e-05,0.007903944671924214
4.072031438501664e-05,0.012240330849651
4.079031438501663e-05,0.0159095806923429
4.086031438501665e-05,0.01924526236751735
4.093031438501664e-05,0.0225809440426918
4.100031438501663e-05,0.02524948938283136
4.107031438501665e-05,0.02691733022041859
4.114031438501664e-05,0.02758446655545348
4.121031438501663e-05,0.02758446655545348
4.128031438501665e-05,0.02791803472297092
4.135031438501664e-05,0.02524948938283136
4.142031438501663e-05,0.02458235304779647
4.149031438501665e-05,0.02124667137262202
4.156031438501664e-05,0.01724385336241268
4.163031438501663e-05,0.01390817168723823
4.170031438501665e-05,0.009905353677028883
4.177031438501664e-05,0.005902535666819542
4.184031438501663e-05,0.0005654449865404186
4.191031438501665e-05,-0.004104509358703814
4.198031438501664e-05,-0.008774463703948047
4.205031438501663e-05,-0.0121101453791225
4.212031438501665e-05,-0.01611296338933184
4.219031438501664e-05,-0.02078291773457608
4.226031438501663e-05,-0.02345146307471564
4.233031438501665e-05,-0.02678714474989009
4.240031438501664e-05,-0.02845498558747731
4.247031438501663e-05,-0.02978925825754709
4.254031438501665e-05,-0.03179066726265176
4.261031438501664e-05,-0.03145709909513432
4.268031438501663e-05,-0.02978925825754709
4.275031438501665e-05,-0.02845498558747731
4.282031438501664e-05,-0.0261200084148552
4.289031438501663e-05,-0.02378503124223308
4.296031438501665e-05,-0.02011578139954118
4.303031438501664e-05,-0.01577939522181439
4.310031438501663e-05,-0.01177657721160505
4.317031438501664e-05,-0.007773759201395711
4.324031438501664e-05,-0.002770236688634033
4.331031438501663e-05,0.001566149489092754
4.338031438501664e-05,0.006236103834336986
4.345031438501664e-05,0.01023892184454633
4.352031438501663e-05,0.01424173985475567
4.359031438501664e-05,0.01724385336241268
4.366031438501664e-05,0.02091310320510457
4.373031438501663e-05,0.02358164854524414
4.380031438501664e-05,0.02558305755034881
4.387031438501663e-05,0.02658376205290114
4.394031438501663e-05,0.02725089838793603
4.401031438501664e-05,0.0262501938853837
4.408031438501663e-05,0.02524948938283136
4.415031438501663e-05,0.02391521671276158
4.422031438501664e-05,0.02124667137262202
4.429031438501663e-05,0.01824455786496501
4.436031438501663e-05,0.01490887618979056
4.443031438501664e-05,0.01123962634709866
4.450031438501663e-05,0.006569672001854432
4.457031438501662e-05,0.00256685399164509
4.464031438501664e-05,-0.002770236688634033
4.471031438501663e-05,-0.007440191033878266
4.478031438501662e-05,-0.01110944087657016
4.485031438501664e-05,-0.01477869071926206
4.492031438501663e-05,-0.0187815087294714
4.499031438501662e-05,-0.02211719040464585
4.506031438501664e-05,-0.02478573574478542
4.513031438501663e-05,-0.02712071291740753
4.520031438501662e-05,-0.02878855375499476
4.527031438501664e-05,-0.02945569009002965
4.534031438501663e-05,-0.02978925825754709
4.541031438501662e-05,-0.02878855375499476
4.548031438501664e-05,-0.02678714474989009
4.555031438501663e-05,-0.02578644024733775
4.562031438501665e-05,-0.02311789490719819
4.569031438501664e-05,-0.02011578139954118
4.576031438501663e-05,-0.01644653155684929
4.583031438501665e-05,-0.0121101453791225
4.590031438501664e-05,-0.007773759201395711
4.597031438501663e-05,-0.004104509358703814
4.604031438501665e-05,0.0005654449865404186
4.611031438501664e-05,0.004901831164267206
4.618031438501663e-05,0.009238217341993994
4.625031438501665e-05,0.01324103535220334
4.632031438501664e-05,0.01624314885986034
4.639031438501663e-05,0.01891169419999991
4.646031438501665e-05,0.02191380770765691
4.653031438501664e-05,0.02424878488027903
4.660031438501663e-05,0.02524948938283136
4.667031438501665e-05,0.02524948938283136
4.674031438501664e-05,0.02591662571786625
4.681031438501663e-05,0.02491592121531392
4.688031438501665e-05,0.02324808037772669
4.695031438501664e-05,0.02124667137262202
4.702031438501663e-05,0.01791098969744757
4.709031438501665e-05,0.01524244435730801
4.716031438501664e-05,0.01123962634709866
4.723031438501663e-05,0.006903240169371877
4.730031438501665e-05,0.002900422159162535
4.737031438501664e-05,-0.001102395851046807
4.744031438501663e-05,-0.00577235019629104
4.751031438501665e-05,-0.008774463703948047
4.758031438501664e-05,-0.01377798621670972
4.765031438501663e-05,-0.01644653155684929
4.772031438501665e-05,-0.01944864506450629
4.779031438501664e-05,-0.02278432673968074
4.786031438501663e-05,-0.02445216757726797
4.793031438501665e-05,-0.02645357658237264
4.800031438501664e-05,-0.02678714474989009
4.807031438501663e-05,-0.02745428108492498
4.814031438501665e-05,-0.02712071291740753
4.821031438501664e-05,-0.02578644024733775
4.828031438501663e-05,-0.02445216757726797
4.835031438501665e-05,-0.02178362223712841
4.842031438501664e-05,-0.01844794056195396
4.849031438501663e-05,-0.01577939522181439
4.856031438501665e-05,-0.01144300904408761
4.863031438501664e-05,-0.008440895536430602
4.870031438501663e-05,-0.003770941191186369
4.877031438501665e-05,0.0005654449865404186
4.884031438501664e-05,0.00390112666171487
4.891031438501663e-05,0.008237512839441657
4.898031438501665e-05,0.01123962634709866
4.905031438501664e-05,0.01390817168723823
4.912031438501663e-05,0.01824455786496501
4.919031438501664e-05,0.02057953503758713
4.926031438501664e-05,0.02224737587517436
4.933031438501663e-05,0.02391521671276158
4.940031438501664e-05,0.02424878488027903
4.947031438501664e-05,0.02424878488027903
4.954031438501663e-05,0.02291451221020925
4.961031438501664e-05,0.02224737587517436
4.968031438501664e-05,0.01957883053503479
4.975031438501663e-05,0.01724385336241268
4.982031438501664e-05,0.01390817168723823
4.989031438501663e-05,0.01090605817958122
4.996031438501663e-05,0.007570376504406767
5.003031438501664e-05,0.003567558494197425
5.010031438501663e-05,-0.0007688276835293622
5.017031438501663e-05,-0.004771645693738704
5.024031438501664e-05,-0.008774463703948047
5.031031438501663e-05,-0.01244371354663994
5.038031438501662e-05,-0.01577939522181439
5.045031438501664e-05,-0.0187815087294714
5.052031438501663e-05,-0.02145005406961096
5.059031438501662e-05,-0.02378503124223308
5.066031438501664e-05,-0.02511930391230286
5.073031438501663e-05,-0.0261200084148552
5.080031438501664e-05,-0.02645357658237264
5.087031438501664e-05,-0.02578644024733775
5.094031438501663e-05,-0.02511930391230286
5.101031438501664e-05,-0.02278432673968074
5.108031438501664e-05,-0.02111648590209352
5.115031438501663e-05,-0.01844794056195396
5.122031438501664e-05,-0.01511225888677951
5.129031438501664e-05,-0.01144300904408761
5.136031438501663e-05,-0.008774463703948047
5.143031438501664e-05,-0.004104509358703814
5.150031438501664e-05,-0.0007688276835293622
5.157031438501663e-05,0.003567558494197425
5.164031438501664e-05,0.007903944671924214
5.171031438501664e-05,0.01057249001206377
5.178031438501663e-05,0.01357460351972078
5.185031438501664e-05,0.01624314885986034
5.192031438501664e-05,0.01891169419999991
5.199031438501663e-05,0.02124667137262202
5.206031438501664e-05,0.02191380770765691
5.213031438501664e-05,0.02224737587517436
5.220031438501663e-05,0.02291451221020925
5.227031438501664e-05,0.02191380770765691
5.234031438501664e-05,0.02124667137262202
5.241031438501663e-05,0.01891169419999991
5.248031438501664e-05,0.01657671702737779
5.255031438501664e-05,0.01390817168723823
5.262031438501663e-05,0.01023892184454633
5.269031438501664e-05,0.007236808336889322
5.276031438501664e-05,0.003567558494197425
5.283031438501663e-05,-0.0007688276835293622
5.290031438501663e-05,-0.00443807752622126
5.297031438501664e-05,-0.008107327368913156
5.304031438501664e-05,-0.01177657721160505
5.311031438501663e-05,-0.01511225888677951
5.318031438501664e-05,-0.01811437239443651
5.325031438501664e-05,-0.02044934956705863
5.332031438501663e-05,-0.02311789490719819
5.339031438501664e-05,-0.02445216757726797
5.346031438501664e-05,-0.0254528720798203
5.353031438501663e-05,-0.02511930391230286
5.360031438501664e-05,-0.02478573574478542
5.367031438501664e-05,-0.02445216757726797
5.374031438501663e-05,-0.02345146307471564
5.381031438501664e-05,-0.02078291773457608
5.388031438501664e-05,-0.01811437239443651
5.395031438501663e-05,-0.01544582705429695
5.402031438501664e-05,-0.01244371354663994
5.409031438501664e-05,-0.008774463703948047
5.416031438501663e-05,-0.004771645693738704
5.423031438501664e-05,-0.001102395851046807
5.430031438501664e-05,0.002233285824127644
5.437031438501663e-05,0.005902535666819542
5.444031438501664e-05,0.008571081006959103
5.451031438501664e-05,0.01157319451461611
5.458031438501663e-05,0.01457530802227312
5.465031438501664e-05,0.01791098969744757
5.472031438501664e-05,0.01824455786496501
5.479031438501663e-05,0.02057953503758713
5.486031438501664e-05,0.02158023954013947
5.493031438501664e-05,0.02158023954013947
5.500031438501663e-05,0.02091310320510457
5.507031438501664e-05,0.02024596687006968
5.514031438501664e-05,0.01791098969744757
5.521031438501663e-05,0.01624314885986034
5.528031438501664e-05,0.01357460351972078
5.535031438501664e-05,0.01090605817958122
5.542031438501663e-05,0.007236808336889322
5.549031438501664e-05,0.004234694829232315
5.556031438501664e-05,0.0005654449865404186
5.563031438501663e-05,-0.003103804856151479
5.570031438501664e-05,-0.006773054698843375
5.577031438501664e-05,-0.01010873637401783
5.584031438501664e-05,-0.01277728171415739
5.591031438501663e-05,-0.01544582705429695
5.598031438501664e-05,-0.01844794056195396
5.605031438501664e-05,-0.02011578139954118
5.612031438501663e-05,-0.02211719040464585
5.619031438501664e-05,-0.02345146307471564
5.626031438501664e-05,-0.02378503124223308
5.633031438501663e-05,-0.02411859940975053
5.640031438501664e-05,-0.02278432673968074
5.647031438501664e-05,-0.02211719040464585
5.654031438501663e-05,-0.02078291773457608
5.661031438501664e-05,-0.01844794056195396
5.668031438501664e-05,-0.01611296338933184
5.675031438501663e-05,-0.01277728171415739
5.682031438501664e-05,-0.01010873637401783
5.689031438501664e-05,-0.00577235019629104
5.696031438501663e-05,-0.002770236688634033
5.703031438501664e-05,0.0008990131540578637
5.710031438501664e-05,0.004234694829232315
5.717031438501663e-05,0.007903944671924214
5.724031438501664e-05,0.01090605817958122
5.731031438501664e-05,0.01357460351972078
5.738031438501663e-05,0.01524244435730801
5.745031438501664e-05,0.01824455786496501
5.752031438501664e-05,0.01924526236751735
5.759031438501663e-05,0.02024596687006968
5.766031438501664e-05,0.02091310320510457
5.773031438501664e-05,0.02024596687006968
5.780031438501663e-05,0.01924526236751735
5.787031438501664e-05,0.01891169419999991
5.794031438501664e-05,0.01624314885986034
5.801031438501663e-05,0.01424173985475567
5.808031438501664e-05,0.01090605817958122
5.815031438501664e-05,0.008571081006959103
5.822031438501663e-05,0.004901831164267206
5.829031438501664e-05,0.001899717656610199
5.836031438501664e-05,-0.001769532186081698
5.843031438501663e-05,-0.006105918363808485
5.850031438501664e-05,-0.008774463703948047
5.857031438501664e-05,-0.01244371354663994
5.864031438501663e-05,-0.01444512255174461
5.871031438501663e-05,-0.01778080422691907
5.878031438501664e-05,-0.01944864506450629
5.885031438501664e-05,-0.02078291773457608
5.892031438501663e-05,-0.0224507585721633
5.899031438501664e-05,-0.02278432673968074
5.906031438501664e-05,-0.02211719040464585
5.913031438501663e-05,-0.02178362223712841
5.920031438501664e-05,-0.02111648590209352
5.927031438501664e-05,-0.01978221323202374
5.934031438501663e-05,-0.01778080422691907
5.941031438501664e-05,-0.01477869071926206
5.948031438501664e-05,-0.0121101453791225
5.955031438501663e-05,-0.009775168206500382
5.962031438501664e-05,-0.006105918363808485
5.969031438501664e-05,-0.002770236688634033
5.976031438501663e-05,0.0008990131540578637
5.983031438501664e-05,0.00323399032667998
5.990031438501664e-05,0.007903944671924214
5.997031438501663e-05,0.009905353677028883
6.004031438501664e-05,0.01190676268213356
6.011031438501664e-05,0.01457530802227312
6.018031438501663e-05,0.01624314885986034
6.025031438501664e-05,0.01857812603248246
6.032031438501664e-05,0.01857812603248246
6.039031438501663e-05,0.01891169419999991
6.046031438501664e-05,0.01891169419999991
6.053031438501664e-05,0.01824455786496501
6.060031438501663e-05,0.01691028519489523
6.067031438501664e-05,0.01490887618979056
6.074031438501664e-05,0.012240330849651
6.081031438501663e-05,0.01057249001206377
6.088031438501664e-05,0.006903240169371877
6.095031438501664e-05,0.004568262996749761
6.102031438501663e-05,0.001232581321575309
6.109031438501664e-05,-0.002103100353599143
6.116031438501664e-05,-0.005438782028773595
6.123031438501663e-05,-0.008774463703948047
6.130031438501664e-05,-0.01144300904408761
6.137031438501664e-05,-0.01411155438422717
6.144031438501663e-05,-0.01644653155684929
6.151031438501664e-05,-0.01911507689698885
6.158031438501664e-05,-0.01944864506450629
6.165031438501663e-05,-0.02145005406961096
6.172031438501663e-05,-0.02178362223712841
6.179031438501664e-05,-0.02178362223712841
6.186031438501664e-05,-0.02178362223712841
6.193031438501663e-05,-0.02044934956705863
6.200031438501664e-05,-0.0187815087294714
6.207031438501664e-05,-0.01711366789188418
6.214031438501663e-05,-0.01444512255174461
6.221031438501664e-05,-0.01177657721160505
6.228031438501664e-05,-0.009441600038982936
6.235031438501663e-05,-0.006105918363808485
6.242031438501664e-05,-0.002770236688634033
6.249031438501664e-05,-0.0001016913484944718
6.256031438501663e-05,0.00323399032667998
6.263031438501664e-05,0.006903240169371877
6.270031438501664e-05,0.009571785509511439
6.277031438501663e-05,0.012240330849651
6.284031438501664e-05,0.01424173985475567
6.291031438501664e-05,0.0159095806923429
6.298031438501663e-05,0.01724385336241268
6.305031438501664e-05,0.01791098969744757
6.312031438501664e-05,0.01857812603248246
6.319031438501663e-05,0.01791098969744757
6.326031438501664e-05,0.01791098969744757
6.333031438501664e-05,0.01691028519489523
6.340031438501663e-05,0.01490887618979056
6.347031438501664e-05,0.01424173985475567
6.354031438501664e-05,0.01090605817958122
6.361031438501663e-05,0.007236808336889322
6.368031438501664e-05,0.005568967499302096
6.375031438501664e-05,0.001566149489092754
6.382031438501663e-05,-0.0007688276835293622
6.389031438501664e-05,-0.00443807752622126
6.396031438501664e-05,-0.008440895536430602
6.403031438501663e-05,-0.01044230454153527
6.410031438501664e-05,-0.01311084988167483
6.417031438501664e-05,-0.01577939522181439
6.424031438501663e-05,-0.01744723605940162
6.431031438501664e-05,-0.01911507689698885
6.438031438501664e-05,-0.02078291773457608
6.445031438501663e-05,-0.02111648590209352
6.452031438501664e-05,-0.02178362223712841
6.459031438501664e-05,-0.02145005406961096
6.466031438501663e-05,-0.02011578139954118
6.473031438501663e-05,-0.01944864506450629
6.480031438501664e-05,-0.01744723605940162
6.487031438501664e-05,-0.01477869071926206
6.494031438501663e-05,-0.0121101453791225
6.501031438501664e-05,-0.01010873637401783
6.508031438501664e-05,-0.007106622866360821
6.515031438501663e-05,-0.00443807752622126
6.522031438501664e-05,-0.001102395851046807
6.529031438501664e-05,0.002233285824127644
6.536031438501663e-05,0.004901831164267206
6.543031438501664e-05,0.007236808336889322
6.550031438501664e-05,0.01057249001206377
6.557031438501663e-05,0.01290746718468589
6.564031438501664e-05,0.01424173985475567
6.571031438501664e-05,0.01557601252482545
6.578031438501663e-05,0.0159095806923429
6.585031438501664e-05,0.01724385336241268
6.592031438501664e-05,0.01791098969744757
6.599031438501663e-05,0.01657671702737779
6.606031438501664e-05,0.0159095806923429
6.613031438501664e-05,0.01457530802227312
6.620031438501663e-05,0.01257389901716844
6.627031438501664e-05,0.01090605817958122
6.634031438501664e-05,0.008237512839441657
6.641031438501663e-05,0.005235399331784651
6.648031438501664e-05,0.001899717656610199
6.655031438501664e-05,-0.001102395851046807
6.662031438501663e-05,-0.004771645693738704
6.669031438501664e-05,-0.007440191033878266
6.676031438501664e-05,-0.009441600038982936
6.683031438501663e-05,-0.0121101453791225
6.690031438501664e-05,-0.01444512255174461
6.697031438501664e-05,-0.01678009972436673
6.704031438501663e-05,-0.01744723605940162
